id,activity_hour,step_total,calories,total_intensity,average_intensity,date,time,day_of_week
4558609924,2016-04-17T20:00:00Z,258,90,16,0.266667,2016-04-17,13:00:00,Sun
4558609924,2016-04-17T21:00:00Z,717,115,24,0.4,2016-04-17,14:00:00,Sun
4558609924,2016-04-17T22:00:00Z,246,92,14,0.233333,2016-04-17,15:00:00,Sun
4558609924,2016-04-17T23:00:00Z,336,97,17,0.283333,2016-04-17,16:00:00,Sun
4558609924,2016-04-18T00:00:00Z,800,135,37,0.616667,2016-04-18,17:00:00,Mon
4558609924,2016-04-18T01:00:00Z,45,65,4,0.066667,2016-04-18,18:00:00,Mon
4558609924,2016-04-18T02:00:00Z,659,107,21,0.35,2016-04-18,19:00:00,Mon
4558609924,2016-04-18T03:00:00Z,272,86,15,0.25,2016-04-18,20:00:00,Mon
4558609924,2016-04-18T04:00:00Z,349,89,15,0.25,2016-04-18,21:00:00,Mon
4558609924,2016-04-18T05:00:00Z,284,81,12,0.2,2016-04-18,22:00:00,Mon
4558609924,2016-04-18T06:00:00Z,5,57,1,0.016667,2016-04-18,23:00:00,Mon
4558609924,2016-04-18T07:00:00Z,0,56,0,0,2016-04-18,00:00:00,Mon
4558609924,2016-04-18T08:00:00Z,0,56,0,0,2016-04-18,01:00:00,Mon
4558609924,2016-04-18T09:00:00Z,0,56,0,0,2016-04-18,02:00:00,Mon
4558609924,2016-04-18T10:00:00Z,0,56,0,0,2016-04-18,03:00:00,Mon
4558609924,2016-04-18T11:00:00Z,0,56,0,0,2016-04-18,04:00:00,Mon
4558609924,2016-04-18T12:00:00Z,0,56,0,0,2016-04-18,05:00:00,Mon
4558609924,2016-04-18T13:00:00Z,0,56,0,0,2016-04-18,06:00:00,Mon
4558609924,2016-04-18T14:00:00Z,120,78,8,0.133333,2016-04-18,07:00:00,Mon
4558609924,2016-04-18T15:00:00Z,401,108,26,0.433333,2016-04-18,08:00:00,Mon
4558609924,2016-04-18T16:00:00Z,329,91,17,0.283333,2016-04-18,09:00:00,Mon
4558609924,2016-04-18T17:00:00Z,292,85,14,0.233333,2016-04-18,10:00:00,Mon
4558609924,2016-04-18T18:00:00Z,893,135,45,0.75,2016-04-18,11:00:00,Mon
4558609924,2016-04-18T19:00:00Z,309,92,21,0.35,2016-04-18,12:00:00,Mon
4558609924,2016-04-18T20:00:00Z,487,112,32,0.533333,2016-04-18,13:00:00,Mon
4558609924,2016-04-18T21:00:00Z,243,86,17,0.283333,2016-04-18,14:00:00,Mon
4558609924,2016-04-18T22:00:00Z,292,91,22,0.366667,2016-04-18,15:00:00,Mon
4558609924,2016-04-18T23:00:00Z,3396,228,92,1.533333,2016-04-18,16:00:00,Mon
4558609924,2016-04-19T00:00:00Z,547,116,27,0.45,2016-04-19,17:00:00,Tue
4558609924,2016-04-19T01:00:00Z,463,112,25,0.416667,2016-04-19,18:00:00,Tue
4558609924,2016-04-19T02:00:00Z,596,115,30,0.5,2016-04-19,19:00:00,Tue
4558609924,2016-04-19T03:00:00Z,471,96,19,0.316667,2016-04-19,20:00:00,Tue
4558609924,2016-04-19T04:00:00Z,92,67,6,0.1,2016-04-19,21:00:00,Tue
4558609924,2016-04-19T05:00:00Z,9,59,2,0.033333,2016-04-19,22:00:00,Tue
4558609924,2016-04-19T06:00:00Z,0,56,0,0,2016-04-19,23:00:00,Tue
4558609924,2016-04-19T07:00:00Z,0,56,0,0,2016-04-19,00:00:00,Tue
4558609924,2016-04-19T08:00:00Z,0,56,0,0,2016-04-19,01:00:00,Tue
4558609924,2016-04-19T09:00:00Z,0,56,0,0,2016-04-19,02:00:00,Tue
4558609924,2016-04-19T10:00:00Z,0,56,0,0,2016-04-19,03:00:00,Tue
4558609924,2016-04-19T11:00:00Z,0,56,0,0,2016-04-19,04:00:00,Tue
4558609924,2016-04-19T12:00:00Z,0,56,0,0,2016-04-19,05:00:00,Tue
4558609924,2016-04-19T13:00:00Z,0,56,0,0,2016-04-19,06:00:00,Tue
4558609924,2016-04-19T14:00:00Z,0,56,0,0,2016-04-19,07:00:00,Tue
4558609924,2016-04-19T15:00:00Z,0,56,0,0,2016-04-19,08:00:00,Tue
4558609924,2016-04-19T16:00:00Z,0,56,0,0,2016-04-19,09:00:00,Tue
4558609924,2016-04-19T17:00:00Z,0,56,0,0,2016-04-19,10:00:00,Tue
4558609924,2016-04-19T18:00:00Z,0,56,0,0,2016-04-19,11:00:00,Tue
4558609924,2016-04-19T19:00:00Z,27,58,1,0.016667,2016-04-19,12:00:00,Tue
4558609924,2016-04-19T20:00:00Z,480,113,32,0.533333,2016-04-19,13:00:00,Tue
4558609924,2016-04-19T21:00:00Z,444,111,27,0.45,2016-04-19,14:00:00,Tue
4558609924,2016-04-19T22:00:00Z,197,82,12,0.2,2016-04-19,15:00:00,Tue
4558609924,2016-04-19T23:00:00Z,386,92,17,0.283333,2016-04-19,16:00:00,Tue
4558609924,2016-04-20T00:00:00Z,1134,145,46,0.766667,2016-04-20,17:00:00,Wed
4558609924,2016-04-20T01:00:00Z,503,118,33,0.55,2016-04-20,18:00:00,Wed
4558609924,2016-04-20T02:00:00Z,882,130,37,0.616667,2016-04-20,19:00:00,Wed
4558609924,2016-04-20T03:00:00Z,501,103,23,0.383333,2016-04-20,20:00:00,Wed
4558609924,2016-04-20T04:00:00Z,278,78,10,0.166667,2016-04-20,21:00:00,Wed
4558609924,2016-04-20T05:00:00Z,539,113,28,0.466667,2016-04-20,22:00:00,Wed
4558609924,2016-04-20T06:00:00Z,30,63,3,0.05,2016-04-20,23:00:00,Wed
4558609924,2016-04-20T07:00:00Z,29,60,3,0.05,2016-04-20,00:00:00,Wed
4558609924,2016-04-20T08:00:00Z,0,56,0,0,2016-04-20,01:00:00,Wed
4558609924,2016-04-20T09:00:00Z,0,56,0,0,2016-04-20,02:00:00,Wed
4558609924,2016-04-20T10:00:00Z,0,56,0,0,2016-04-20,03:00:00,Wed
4558609924,2016-04-20T11:00:00Z,0,56,0,0,2016-04-20,04:00:00,Wed
4558609924,2016-04-20T12:00:00Z,0,56,0,0,2016-04-20,05:00:00,Wed
4558609924,2016-04-20T13:00:00Z,0,56,0,0,2016-04-20,06:00:00,Wed
4558609924,2016-04-20T14:00:00Z,0,56,0,0,2016-04-20,07:00:00,Wed
4558609924,2016-04-20T15:00:00Z,0,56,0,0,2016-04-20,08:00:00,Wed
4558609924,2016-04-20T16:00:00Z,0,56,0,0,2016-04-20,09:00:00,Wed
4558609924,2016-04-20T17:00:00Z,69,68,6,0.1,2016-04-20,10:00:00,Wed
4558609924,2016-04-20T18:00:00Z,442,99,24,0.4,2016-04-20,11:00:00,Wed
4558609924,2016-04-20T19:00:00Z,305,86,14,0.233333,2016-04-20,12:00:00,Wed
4558609924,2016-04-20T20:00:00Z,442,90,17,0.283333,2016-04-20,13:00:00,Wed
4558609924,2016-04-20T21:00:00Z,315,87,17,0.283333,2016-04-20,14:00:00,Wed
4558609924,2016-04-20T22:00:00Z,252,81,12,0.2,2016-04-20,15:00:00,Wed
4558609924,2016-04-20T23:00:00Z,190,69,5,0.083333,2016-04-20,16:00:00,Wed
4558609924,2016-04-21T00:00:00Z,453,102,24,0.4,2016-04-21,17:00:00,Thu
4558609924,2016-04-21T01:00:00Z,723,126,33,0.55,2016-04-21,18:00:00,Thu
4558609924,2016-04-21T02:00:00Z,640,98,18,0.3,2016-04-21,19:00:00,Thu
4558609924,2016-04-21T03:00:00Z,499,101,22,0.366667,2016-04-21,20:00:00,Thu
4558609924,2016-04-21T04:00:00Z,100,70,9,0.15,2016-04-21,21:00:00,Thu
4558609924,2016-04-21T05:00:00Z,139,76,11,0.183333,2016-04-21,22:00:00,Thu
4558609924,2016-04-21T06:00:00Z,205,71,7,0.116667,2016-04-21,23:00:00,Thu
4558609924,2016-04-21T07:00:00Z,58,64,3,0.05,2016-04-21,00:00:00,Thu
4558609924,2016-04-21T08:00:00Z,0,56,0,0,2016-04-21,01:00:00,Thu
4558609924,2016-04-21T09:00:00Z,11,57,1,0.016667,2016-04-21,02:00:00,Thu
4558609924,2016-04-21T10:00:00Z,0,56,0,0,2016-04-21,03:00:00,Thu
4558609924,2016-04-21T11:00:00Z,0,56,0,0,2016-04-21,04:00:00,Thu
4558609924,2016-04-21T12:00:00Z,0,56,0,0,2016-04-21,05:00:00,Thu
4558609924,2016-04-21T13:00:00Z,0,56,0,0,2016-04-21,06:00:00,Thu
4558609924,2016-04-21T14:00:00Z,188,80,13,0.216667,2016-04-21,07:00:00,Thu
4558609924,2016-04-21T15:00:00Z,1190,149,38,0.633333,2016-04-21,08:00:00,Thu
4558609924,2016-04-21T16:00:00Z,1096,172,47,0.783333,2016-04-21,09:00:00,Thu
4558609924,2016-04-21T17:00:00Z,1954,188,49,0.816667,2016-04-21,10:00:00,Thu
4558609924,2016-04-21T18:00:00Z,1449,166,49,0.816667,2016-04-21,11:00:00,Thu
4558609924,2016-04-21T19:00:00Z,1045,158,40,0.666667,2016-04-21,12:00:00,Thu
4558609924,2016-04-21T20:00:00Z,556,116,23,0.383333,2016-04-21,13:00:00,Thu
4558609924,2016-04-21T21:00:00Z,548,110,21,0.35,2016-04-21,14:00:00,Thu
4558609924,2016-04-21T22:00:00Z,446,97,13,0.216667,2016-04-21,15:00:00,Thu
4558609924,2016-04-21T23:00:00Z,803,119,29,0.483333,2016-04-21,16:00:00,Thu
4558609924,2016-04-22T00:00:00Z,1498,151,39,0.65,2016-04-22,17:00:00,Fri
4558609924,2016-04-22T01:00:00Z,1686,163,49,0.816667,2016-04-22,18:00:00,Fri
4558609924,2016-04-22T02:00:00Z,422,95,19,0.316667,2016-04-22,19:00:00,Fri
4558609924,2016-04-22T03:00:00Z,212,83,15,0.25,2016-04-22,20:00:00,Fri
4558609924,2016-04-22T04:00:00Z,271,88,19,0.316667,2016-04-22,21:00:00,Fri
4558609924,2016-04-22T05:00:00Z,208,82,16,0.266667,2016-04-22,22:00:00,Fri
4558609924,2016-04-22T06:00:00Z,102,70,9,0.15,2016-04-22,23:00:00,Fri
4558609924,2016-04-22T07:00:00Z,32,61,2,0.033333,2016-04-22,00:00:00,Fri
4558609924,2016-04-22T08:00:00Z,62,63,4,0.066667,2016-04-22,01:00:00,Fri
4558609924,2016-04-22T09:00:00Z,0,56,0,0,2016-04-22,02:00:00,Fri
4558609924,2016-04-22T10:00:00Z,0,56,0,0,2016-04-22,03:00:00,Fri
4558609924,2016-04-22T11:00:00Z,0,56,0,0,2016-04-22,04:00:00,Fri
4558609924,2016-04-22T12:00:00Z,0,56,0,0,2016-04-22,05:00:00,Fri
4558609924,2016-04-22T13:00:00Z,0,56,0,0,2016-04-22,06:00:00,Fri
4558609924,2016-04-22T14:00:00Z,0,56,0,0,2016-04-22,07:00:00,Fri
4558609924,2016-04-22T15:00:00Z,0,56,0,0,2016-04-22,08:00:00,Fri
4558609924,2016-04-22T16:00:00Z,235,86,18,0.3,2016-04-22,09:00:00,Fri
4558609924,2016-04-22T17:00:00Z,487,110,30,0.5,2016-04-22,10:00:00,Fri
4558609924,2016-04-22T18:00:00Z,387,91,17,0.283333,2016-04-22,11:00:00,Fri
4558609924,2016-04-22T19:00:00Z,147,72,7,0.116667,2016-04-22,12:00:00,Fri
4558609924,2016-04-22T20:00:00Z,365,84,15,0.25,2016-04-22,13:00:00,Fri
4558609924,2016-04-22T21:00:00Z,438,100,22,0.366667,2016-04-22,14:00:00,Fri
4558609924,2016-04-22T22:00:00Z,829,139,34,0.566667,2016-04-22,15:00:00,Fri
4558609924,2016-04-22T23:00:00Z,367,102,24,0.4,2016-04-22,16:00:00,Fri
4558609924,2016-04-23T00:00:00Z,317,93,18,0.3,2016-04-23,17:00:00,Sat
4558609924,2016-04-23T01:00:00Z,4688,285,123,2.05,2016-04-23,18:00:00,Sat
4558609924,2016-04-23T02:00:00Z,73,73,7,0.116667,2016-04-23,19:00:00,Sat
4558609924,2016-04-23T03:00:00Z,520,107,24,0.4,2016-04-23,20:00:00,Sat
4558609924,2016-04-23T04:00:00Z,173,76,10,0.166667,2016-04-23,21:00:00,Sat
4558609924,2016-04-23T05:00:00Z,454,103,26,0.433333,2016-04-23,22:00:00,Sat
4558609924,2016-04-23T06:00:00Z,27,59,2,0.033333,2016-04-23,23:00:00,Sat
4558609924,2016-04-23T07:00:00Z,489,110,29,0.483333,2016-04-23,00:00:00,Sat
4558609924,2016-04-23T08:00:00Z,56,64,5,0.083333,2016-04-23,01:00:00,Sat
4558609924,2016-04-23T09:00:00Z,0,56,0,0,2016-04-23,02:00:00,Sat
4558609924,2016-04-23T10:00:00Z,0,56,0,0,2016-04-23,03:00:00,Sat
4558609924,2016-04-23T11:00:00Z,0,56,0,0,2016-04-23,04:00:00,Sat
4558609924,2016-04-23T12:00:00Z,0,56,0,0,2016-04-23,05:00:00,Sat
4558609924,2016-04-23T13:00:00Z,0,56,0,0,2016-04-23,06:00:00,Sat
4558609924,2016-04-23T14:00:00Z,0,56,0,0,2016-04-23,07:00:00,Sat
4558609924,2016-04-23T15:00:00Z,0,56,0,0,2016-04-23,08:00:00,Sat
4558609924,2016-04-23T16:00:00Z,385,101,22,0.366667,2016-04-23,09:00:00,Sat
4558609924,2016-04-23T17:00:00Z,269,97,18,0.3,2016-04-23,10:00:00,Sat
4558609924,2016-04-23T18:00:00Z,145,82,12,0.2,2016-04-23,11:00:00,Sat
4558609924,2016-04-23T19:00:00Z,187,88,11,0.183333,2016-04-23,12:00:00,Sat
4558609924,2016-04-23T20:00:00Z,387,98,22,0.366667,2016-04-23,13:00:00,Sat
4558609924,2016-04-23T21:00:00Z,1265,146,46,0.766667,2016-04-23,14:00:00,Sat
4558609924,2016-04-23T22:00:00Z,838,130,28,0.466667,2016-04-23,15:00:00,Sat
4558609924,2016-04-23T23:00:00Z,551,128,25,0.416667,2016-04-23,16:00:00,Sat
4558609924,2016-04-24T00:00:00Z,350,108,20,0.333333,2016-04-24,17:00:00,Sun
4558609924,2016-04-24T01:00:00Z,640,122,32,0.533333,2016-04-24,18:00:00,Sun
4558609924,2016-04-24T02:00:00Z,516,111,26,0.433333,2016-04-24,19:00:00,Sun
4558609924,2016-04-24T03:00:00Z,256,80,12,0.2,2016-04-24,20:00:00,Sun
4558609924,2016-04-24T04:00:00Z,399,96,16,0.266667,2016-04-24,21:00:00,Sun
4558609924,2016-04-24T05:00:00Z,8,58,1,0.016667,2016-04-24,22:00:00,Sun
4558609924,2016-04-24T06:00:00Z,149,71,8,0.133333,2016-04-24,23:00:00,Sun
4558609924,2016-04-24T07:00:00Z,0,56,0,0,2016-04-24,00:00:00,Sun
4558609924,2016-04-24T08:00:00Z,0,56,0,0,2016-04-24,01:00:00,Sun
4558609924,2016-04-24T09:00:00Z,0,56,0,0,2016-04-24,02:00:00,Sun
4558609924,2016-04-24T10:00:00Z,0,56,0,0,2016-04-24,03:00:00,Sun
4558609924,2016-04-24T11:00:00Z,0,56,0,0,2016-04-24,04:00:00,Sun
4558609924,2016-04-24T12:00:00Z,0,56,0,0,2016-04-24,05:00:00,Sun
4558609924,2016-04-24T13:00:00Z,0,56,0,0,2016-04-24,06:00:00,Sun
4558609924,2016-04-24T14:00:00Z,0,56,0,0,2016-04-24,07:00:00,Sun
4558609924,2016-04-24T15:00:00Z,522,112,29,0.483333,2016-04-24,08:00:00,Sun
4558609924,2016-04-24T16:00:00Z,422,99,24,0.4,2016-04-24,09:00:00,Sun
4558609924,2016-04-24T17:00:00Z,1081,140,42,0.7,2016-04-24,10:00:00,Sun
4558609924,2016-04-24T18:00:00Z,420,103,25,0.416667,2016-04-24,11:00:00,Sun
4558609924,2016-04-24T19:00:00Z,1046,138,42,0.7,2016-04-24,12:00:00,Sun
4558609924,2016-04-24T20:00:00Z,214,89,17,0.283333,2016-04-24,13:00:00,Sun
4558609924,2016-04-24T21:00:00Z,657,120,23,0.383333,2016-04-24,14:00:00,Sun
4558609924,2016-04-24T22:00:00Z,1136,158,40,0.666667,2016-04-24,15:00:00,Sun
4558609924,2016-04-24T23:00:00Z,484,111,22,0.366667,2016-04-24,16:00:00,Sun
4558609924,2016-04-25T00:00:00Z,563,115,32,0.533333,2016-04-25,17:00:00,Mon
4558609924,2016-04-25T01:00:00Z,401,88,15,0.25,2016-04-25,18:00:00,Mon
4558609924,2016-04-25T02:00:00Z,395,93,18,0.3,2016-04-25,19:00:00,Mon
4558609924,2016-04-25T03:00:00Z,219,80,12,0.2,2016-04-25,20:00:00,Mon
4558609924,2016-04-25T04:00:00Z,239,86,15,0.25,2016-04-25,21:00:00,Mon
4558609924,2016-04-25T05:00:00Z,271,90,17,0.283333,2016-04-25,22:00:00,Mon
4558609924,2016-04-25T06:00:00Z,483,97,22,0.366667,2016-04-25,23:00:00,Mon
4558609924,2016-04-25T07:00:00Z,98,65,5,0.083333,2016-04-25,00:00:00,Mon
4558609924,2016-04-25T08:00:00Z,54,60,2,0.033333,2016-04-25,01:00:00,Mon
4558609924,2016-04-25T09:00:00Z,0,56,0,0,2016-04-25,02:00:00,Mon
4558609924,2016-04-25T10:00:00Z,0,56,0,0,2016-04-25,03:00:00,Mon
4558609924,2016-04-25T11:00:00Z,0,56,0,0,2016-04-25,04:00:00,Mon
4558609924,2016-04-25T12:00:00Z,0,56,0,0,2016-04-25,05:00:00,Mon
4558609924,2016-04-25T13:00:00Z,0,56,0,0,2016-04-25,06:00:00,Mon
4558609924,2016-04-25T14:00:00Z,0,56,0,0,2016-04-25,07:00:00,Mon
4558609924,2016-04-25T15:00:00Z,0,56,0,0,2016-04-25,08:00:00,Mon
4558609924,2016-04-25T16:00:00Z,359,94,20,0.333333,2016-04-25,09:00:00,Mon
4558609924,2016-04-25T17:00:00Z,476,121,31,0.516667,2016-04-25,10:00:00,Mon
4558609924,2016-04-25T18:00:00Z,289,93,18,0.3,2016-04-25,11:00:00,Mon
4558609924,2016-04-25T19:00:00Z,272,85,16,0.266667,2016-04-25,12:00:00,Mon
4558609924,2016-04-25T20:00:00Z,499,113,32,0.533333,2016-04-25,13:00:00,Mon
4558609924,2016-04-25T21:00:00Z,570,114,35,0.583333,2016-04-25,14:00:00,Mon
4558609924,2016-04-25T22:00:00Z,670,111,28,0.466667,2016-04-25,15:00:00,Mon
4558609924,2016-04-25T23:00:00Z,1641,249,85,1.416667,2016-04-25,16:00:00,Mon
4558609924,2016-04-26T00:00:00Z,358,134,31,0.516667,2016-04-26,17:00:00,Tue
4558609924,2016-04-26T01:00:00Z,433,118,28,0.466667,2016-04-26,18:00:00,Tue
4558609924,2016-04-26T02:00:00Z,654,123,27,0.45,2016-04-26,19:00:00,Tue
4558609924,2016-04-26T03:00:00Z,449,98,17,0.283333,2016-04-26,20:00:00,Tue
4558609924,2016-04-26T04:00:00Z,990,122,28,0.466667,2016-04-26,21:00:00,Tue
4558609924,2016-04-26T05:00:00Z,283,79,11,0.183333,2016-04-26,22:00:00,Tue
4558609924,2016-04-26T06:00:00Z,0,56,0,0,2016-04-26,23:00:00,Tue
4558609924,2016-04-26T07:00:00Z,0,56,0,0,2016-04-26,00:00:00,Tue
4558609924,2016-04-26T08:00:00Z,0,56,0,0,2016-04-26,01:00:00,Tue
4558609924,2016-04-26T09:00:00Z,0,56,0,0,2016-04-26,02:00:00,Tue
4558609924,2016-04-26T10:00:00Z,0,56,0,0,2016-04-26,03:00:00,Tue
4558609924,2016-04-26T11:00:00Z,0,56,0,0,2016-04-26,04:00:00,Tue
4558609924,2016-04-26T12:00:00Z,0,56,0,0,2016-04-26,05:00:00,Tue
4558609924,2016-04-26T13:00:00Z,0,56,0,0,2016-04-26,06:00:00,Tue
4558609924,2016-04-26T14:00:00Z,0,56,0,0,2016-04-26,07:00:00,Tue
4558609924,2016-04-26T15:00:00Z,192,77,9,0.15,2016-04-26,08:00:00,Tue
4558609924,2016-04-26T16:00:00Z,491,108,27,0.45,2016-04-26,09:00:00,Tue
4558609924,2016-04-26T17:00:00Z,303,100,20,0.333333,2016-04-26,10:00:00,Tue
4558609924,2016-04-26T18:00:00Z,628,114,30,0.5,2016-04-26,11:00:00,Tue
4558609924,2016-04-26T19:00:00Z,334,95,22,0.366667,2016-04-26,12:00:00,Tue
4558609924,2016-04-26T20:00:00Z,228,85,16,0.266667,2016-04-26,13:00:00,Tue
4558609924,2016-04-26T21:00:00Z,150,75,10,0.166667,2016-04-26,14:00:00,Tue
4558609924,2016-04-26T22:00:00Z,1319,190,69,1.15,2016-04-26,15:00:00,Tue
4558609924,2016-04-26T23:00:00Z,152,120,25,0.416667,2016-04-26,16:00:00,Tue
4558609924,2016-04-27T00:00:00Z,2600,211,70,1.166667,2016-04-27,17:00:00,Wed
4558609924,2016-04-27T01:00:00Z,1500,140,32,0.533333,2016-04-27,18:00:00,Wed
4558609924,2016-04-27T02:00:00Z,124,87,11,0.183333,2016-04-27,19:00:00,Wed
4558609924,2016-04-27T03:00:00Z,651,137,27,0.45,2016-04-27,20:00:00,Wed
4558609924,2016-04-27T04:00:00Z,187,90,17,0.283333,2016-04-27,21:00:00,Wed
4558609924,2016-04-27T05:00:00Z,64,61,2,0.033333,2016-04-27,22:00:00,Wed
4558609924,2016-04-27T06:00:00Z,225,82,14,0.233333,2016-04-27,23:00:00,Wed
4558609924,2016-04-27T07:00:00Z,72,65,6,0.1,2016-04-27,00:00:00,Wed
4558609924,2016-04-27T08:00:00Z,0,56,0,0,2016-04-27,01:00:00,Wed
4558609924,2016-04-27T09:00:00Z,0,56,0,0,2016-04-27,02:00:00,Wed
4558609924,2016-04-27T10:00:00Z,0,56,0,0,2016-04-27,03:00:00,Wed
4558609924,2016-04-27T11:00:00Z,0,56,0,0,2016-04-27,04:00:00,Wed
4558609924,2016-04-27T12:00:00Z,0,56,0,0,2016-04-27,05:00:00,Wed
4558609924,2016-04-27T13:00:00Z,0,56,0,0,2016-04-27,06:00:00,Wed
4558609924,2016-04-27T14:00:00Z,0,56,0,0,2016-04-27,07:00:00,Wed
4558609924,2016-04-27T15:00:00Z,0,56,0,0,2016-04-27,08:00:00,Wed
4558609924,2016-04-27T16:00:00Z,263,85,14,0.233333,2016-04-27,09:00:00,Wed
4558609924,2016-04-27T17:00:00Z,601,119,34,0.566667,2016-04-27,10:00:00,Wed
4558609924,2016-04-27T18:00:00Z,242,86,16,0.266667,2016-04-27,11:00:00,Wed
4558609924,2016-04-27T19:00:00Z,598,114,34,0.566667,2016-04-27,12:00:00,Wed
4558609924,2016-04-27T20:00:00Z,233,89,20,0.333333,2016-04-27,13:00:00,Wed
4558609924,2016-04-27T21:00:00Z,201,81,17,0.283333,2016-04-27,14:00:00,Wed
4558609924,2016-04-27T22:00:00Z,720,118,34,0.566667,2016-04-27,15:00:00,Wed
4558609924,2016-04-27T23:00:00Z,264,100,22,0.366667,2016-04-27,16:00:00,Wed
4558609924,2016-04-28T00:00:00Z,346,98,23,0.383333,2016-04-28,17:00:00,Thu
4558609924,2016-04-28T01:00:00Z,3807,231,103,1.716667,2016-04-28,18:00:00,Thu
4558609924,2016-04-28T02:00:00Z,1113,132,41,0.683333,2016-04-28,19:00:00,Thu
4558609924,2016-04-28T03:00:00Z,602,110,28,0.466667,2016-04-28,20:00:00,Thu
4558609924,2016-04-28T04:00:00Z,351,92,20,0.333333,2016-04-28,21:00:00,Thu
4558609924,2016-04-28T05:00:00Z,144,74,9,0.15,2016-04-28,22:00:00,Thu
4558609924,2016-04-28T06:00:00Z,0,56,0,0,2016-04-28,23:00:00,Thu
4558609924,2016-04-28T07:00:00Z,0,56,0,0,2016-04-28,00:00:00,Thu
4558609924,2016-04-28T08:00:00Z,0,56,0,0,2016-04-28,01:00:00,Thu
4558609924,2016-04-28T09:00:00Z,0,56,0,0,2016-04-28,02:00:00,Thu
4558609924,2016-04-28T10:00:00Z,0,56,0,0,2016-04-28,03:00:00,Thu
4558609924,2016-04-28T11:00:00Z,0,56,0,0,2016-04-28,04:00:00,Thu
4558609924,2016-04-28T12:00:00Z,0,56,0,0,2016-04-28,05:00:00,Thu
4558609924,2016-04-28T13:00:00Z,480,96,19,0.316667,2016-04-28,06:00:00,Thu
4558609924,2016-04-28T14:00:00Z,840,129,38,0.633333,2016-04-28,07:00:00,Thu
4558609924,2016-04-28T15:00:00Z,875,127,31,0.516667,2016-04-28,08:00:00,Thu
4558609924,2016-04-28T16:00:00Z,770,123,31,0.516667,2016-04-28,09:00:00,Thu
4558609924,2016-04-28T17:00:00Z,566,108,25,0.416667,2016-04-28,10:00:00,Thu
4558609924,2016-04-28T18:00:00Z,515,93,16,0.266667,2016-04-28,11:00:00,Thu
4558609924,2016-04-28T19:00:00Z,459,87,14,0.233333,2016-04-28,12:00:00,Thu
4558609924,2016-04-28T20:00:00Z,797,116,27,0.45,2016-04-28,13:00:00,Thu
4558609924,2016-04-28T21:00:00Z,565,118,31,0.516667,2016-04-28,14:00:00,Thu
4558609924,2016-04-28T22:00:00Z,821,145,43,0.716667,2016-04-28,15:00:00,Thu
4558609924,2016-04-28T23:00:00Z,1606,158,41,0.683333,2016-04-28,16:00:00,Thu
4558609924,2016-04-29T00:00:00Z,498,125,33,0.55,2016-04-29,17:00:00,Fri
4558609924,2016-04-29T01:00:00Z,110,73,7,0.116667,2016-04-29,18:00:00,Fri
4558609924,2016-04-29T02:00:00Z,156,77,10,0.166667,2016-04-29,19:00:00,Fri
4558609924,2016-04-29T03:00:00Z,178,75,9,0.15,2016-04-29,20:00:00,Fri
4558609924,2016-04-29T04:00:00Z,143,75,9,0.15,2016-04-29,21:00:00,Fri
4558609924,2016-04-29T05:00:00Z,67,68,7,0.116667,2016-04-29,22:00:00,Fri
4558609924,2016-04-29T06:00:00Z,5,58,1,0.016667,2016-04-29,23:00:00,Fri
4558609924,2016-04-29T07:00:00Z,0,56,0,0,2016-04-29,00:00:00,Fri
4558609924,2016-04-29T08:00:00Z,0,56,0,0,2016-04-29,01:00:00,Fri
4558609924,2016-04-29T09:00:00Z,0,56,0,0,2016-04-29,02:00:00,Fri
4558609924,2016-04-29T10:00:00Z,0,56,0,0,2016-04-29,03:00:00,Fri
4558609924,2016-04-29T11:00:00Z,0,56,0,0,2016-04-29,04:00:00,Fri
4558609924,2016-04-29T12:00:00Z,0,56,0,0,2016-04-29,05:00:00,Fri
4558609924,2016-04-29T13:00:00Z,0,56,0,0,2016-04-29,06:00:00,Fri
4558609924,2016-04-29T14:00:00Z,0,56,0,0,2016-04-29,07:00:00,Fri
4558609924,2016-04-29T15:00:00Z,0,56,0,0,2016-04-29,08:00:00,Fri
4558609924,2016-04-29T16:00:00Z,41,62,3,0.05,2016-04-29,09:00:00,Fri
4558609924,2016-04-29T17:00:00Z,416,95,20,0.333333,2016-04-29,10:00:00,Fri
4558609924,2016-04-29T18:00:00Z,213,82,15,0.25,2016-04-29,11:00:00,Fri
4558609924,2016-04-29T19:00:00Z,411,93,19,0.316667,2016-04-29,12:00:00,Fri
4558609924,2016-04-29T20:00:00Z,612,109,27,0.45,2016-04-29,13:00:00,Fri
4558609924,2016-04-29T21:00:00Z,66,70,8,0.133333,2016-04-29,14:00:00,Fri
4558609924,2016-04-29T22:00:00Z,2190,165,56,0.933333,2016-04-29,15:00:00,Fri
4558609924,2016-04-29T23:00:00Z,2660,186,67,1.116667,2016-04-29,16:00:00,Fri
4558609924,2016-04-30T00:00:00Z,93,72,9,0.15,2016-04-30,17:00:00,Sat
4558609924,2016-04-30T01:00:00Z,95,70,6,0.1,2016-04-30,18:00:00,Sat
4558609924,2016-04-30T02:00:00Z,279,84,14,0.233333,2016-04-30,19:00:00,Sat
4558609924,2016-04-30T03:00:00Z,164,85,15,0.25,2016-04-30,20:00:00,Sat
4558609924,2016-04-30T04:00:00Z,410,104,29,0.483333,2016-04-30,21:00:00,Sat
